"level","province","city","county","town","village","short_name","merger_name","area_code","city_code","zip_code","lat","lon"
"5","广东省","惠州市","惠东县","黄埠镇","望斗村村民委员会","望斗村","广东;惠州;惠东;黄埠;望斗村","441323110205","0752","516355","22.719026","114.945541"
"5","广东省","惠州市","惠东县","黄埠镇","前寮村村民委员会","前寮村","广东;惠州;惠东;黄埠;前寮村","441323110206","0752","516355","22.720329","114.938978"
"5","广东省","惠州市","惠东县","黄埠镇","联新村村民委员会","联新村","广东;惠州;惠东;黄埠;联新村","441323110207","0752","516343","22.722813","114.945269"
"5","广东省","惠州市","惠东县","黄埠镇","西冲村村民委员会","西冲村","广东;惠州;惠东;黄埠;西冲村","441323110208","0752","516355","22.678246","114.945861"
"5","广东省","惠州市","惠东县","黄埠镇","三洲村村民委员会","三洲村","广东;惠州;惠东;黄埠;三洲村","441323110209","0752","516355","22.716542","114.957805"
"5","广东省","惠州市","惠东县","黄埠镇","新渔村村民委员会","新渔村","广东;惠州;惠东;黄埠;新渔村","441323110210","0752","516355","22.726118","114.959513"
"5","广东省","惠州市","惠东县","黄埠镇","白沙村村民委员会","白沙村","广东;惠州;惠东;黄埠;白沙村","441323110211","0752","516325","22.729813","114.938016"
"4","广东省","惠州市","惠东县","多祝镇",,"多祝","广东;惠州;惠东;多祝","441323113000","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","多祝社区居民委员会","多祝","广东;惠州;惠东;多祝;多祝","441323113001","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","增光社区居民委员会","增光","广东;惠州;惠东;多祝;增光","441323113002","0752","516345","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","皇思扬村民委员会","皇思扬","广东;惠州;惠东;多祝;皇思扬","441323113201","0752","516343","23.026848","114.934532"
"5","广东省","惠州市","惠东县","多祝镇","启南村民委员会","启南","广东;惠州;惠东;多祝;启南","441323113202","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","新联村民委员会","新联","广东;惠州;惠东;多祝;新联","441323113203","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","三角村民委员会","三角","广东;惠州;惠东;多祝;三角","441323113204","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","三胜村民委员会","三胜","广东;惠州;惠东;多祝;三胜","441323113205","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","八维村民委员会","八维","广东;惠州;惠东;多祝;八维","441323113206","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","塘田村民委员会","塘田","广东;惠州;惠东;多祝;塘田","441323113207","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","下埔村民委员会","下埔","广东;惠州;惠东;多祝;下埔","441323113208","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","大和村民委员会","大和","广东;惠州;惠东;多祝;大和","441323113209","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","大道村民委员会","大道","广东;惠州;惠东;多祝;大道","441323113210","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","下松坑村民委员会","下松坑","广东;惠州;惠东;多祝;下松坑","441323113211","0752","516343","23.133917","114.957029"
"5","广东省","惠州市","惠东县","多祝镇","洋口村民委员会","洋口","广东;惠州;惠东;多祝;洋口","441323113212","0752","516343","23.017767","114.911124"
"5","广东省","惠州市","惠东县","多祝镇","永和村民委员会","永和","广东;惠州;惠东;多祝;永和","441323113213","0752","516343","22.993808","114.923857"
"5","广东省","惠州市","惠东县","多祝镇","守望村民委员会","守望","广东;惠州;惠东;多祝;守望","441323113214","0752","516343","23.006625","114.930463"
"5","广东省","惠州市","惠东县","多祝镇","岭梅村民委员会","岭梅","广东;惠州;惠东;多祝;岭梅","441323113215","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","靖安村民委员会","靖安","广东;惠州;惠东;多祝;靖安","441323113216","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","明溪村民委员会","明溪","广东;惠州;惠东;多祝;明溪","441323113217","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","横塘村民委员会","横塘","广东;惠州;惠东;多祝;横塘","441323113218","0752","516343","23.054430","114.993038"
"5","广东省","惠州市","惠东县","多祝镇","下鉴村民委员会","下鉴","广东;惠州;惠东;多祝;下鉴","441323113219","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","水口村民委员会","水口","广东;惠州;惠东;多祝;水口","441323113220","0752","516336","23.036375","114.844383"
"5","广东省","惠州市","惠东县","多祝镇","丰年村民委员会","丰年","广东;惠州;惠东;多祝;丰年","441323113221","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","大片地村民委员会","大片地","广东;惠州;惠东;多祝;大片地","441323113222","0752","516343","23.029074","114.895427"
"5","广东省","惠州市","惠东县","多祝镇","平江村民委员会","平江","广东;惠州;惠东;多祝;平江","441323113223","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","读光村民委员会","读光","广东;惠州;惠东;多祝;读光","441323113224","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","维德村民委员会","维德","广东;惠州;惠东;多祝;维德","441323113225","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","联新村民委员会","联新","广东;惠州;惠东;多祝;联新","441323113226","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","梌圩村民委员会","梌圩","广东;惠州;惠东;多祝;梌圩","441323113227","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","凤岗村民委员会","凤岗","广东;惠州;惠东;多祝;凤岗","441323113228","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","上围村民委员会","上围","广东;惠州;惠东;多祝;上围","441323113229","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","大路村民委员会","大路","广东;惠州;惠东;多祝;大路","441323113230","0752","516345","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","全昌村民委员会","全昌","广东;惠州;惠东;多祝;全昌","441323113231","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","集联村民委员会","集联","广东;惠州;惠东;多祝;集联","441323113232","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","田心村民委员会","田心","广东;惠州;惠东;多祝;田心","441323113233","0752","516343","23.195624","114.885094"
"5","广东省","惠州市","惠东县","多祝镇","长坑村民委员会","长坑","广东;惠州;惠东;多祝;长坑","441323113234","0752","516343","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","元岭村民委员会","元岭","广东;惠州;惠东;多祝;元岭","441323113235","0752","516325","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","河北村民委员会","河北","广东;惠州;惠东;多祝;河北","441323113236","0752","516325","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","河南村民委员会","河南","广东;惠州;惠东;多祝;河南","441323113237","0752","516325","23.027792","114.950182"
"5","广东省","惠州市","惠东县","多祝镇","上村村民委员会","上村","广东;惠州;惠东;多祝;上村","441323113238","0752","516325","23.192123","114.891676"
"5","广东省","惠州市","惠东县","多祝镇","大径村民委员会","大径","广东;惠州;惠东;多祝;大径","441323113239","0752","516325","23.117569","114.897572"
"5","广东省","惠州市","惠东县","多祝镇","石溪村民委员会","石溪","广东;惠州;惠东;多祝;石溪","441323113240","0752","516325","23.027792","114.950182"
"4","广东省","惠州市","惠东县","安墩镇",,"安墩","广东;惠州;惠东;安墩","441323115000","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","安墩社区居民委员会","安墩","广东;惠州;惠东;安墩;安墩","441323115001","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","宝安村民委员会","宝安","广东;惠州;惠东;安墩;宝安","441323115201","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","水美村民委员会","水美","广东;惠州;惠东;安墩;水美","441323115202","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","洋潭村民委员会","洋潭","广东;惠州;惠东;安墩;洋潭","441323115203","0752","516329","23.280887","115.064707"
"5","广东省","惠州市","惠东县","安墩镇","新村村民委员会","新村","广东;惠州;惠东;安墩;新村","441323115204","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","热汤村民委员会","热汤","广东;惠州;惠东;安墩;热汤","441323115205","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","大布村民委员会","大布","广东;惠州;惠东;安墩;大布","441323115206","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","和岭村民委员会","和岭","广东;惠州;惠东;安墩;和岭","441323115207","0752","516329","23.229032","114.976122"
"5","广东省","惠州市","惠东县","安墩镇","黄沙村民委员会","黄沙","广东;惠州;惠东;安墩;黄沙","441323115208","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","新田村民委员会","新田","广东;惠州;惠东;安墩;新田","441323115209","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","南华村民委员会","南华","广东;惠州;惠东;安墩;南华","441323115210","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","葵双村民委员会","葵双","广东;惠州;惠东;安墩;葵双","441323115211","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","佐华村民委员会","佐华","广东;惠州;惠东;安墩;佐华","441323115212","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","珠湖村民委员会","珠湖","广东;惠州;惠东;安墩;珠湖","441323115213","0752","516329","23.124002","115.025910"
"5","广东省","惠州市","惠东县","安墩镇","澄华村民委员会","澄华","广东;惠州;惠东;安墩;澄华","441323115214","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","石珠村民委员会","石珠","广东;惠州;惠东;安墩;石珠","441323115215","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","石塘村民委员会","石塘","广东;惠州;惠东;安墩;石塘","441323115216","0752","516329","23.293512","114.954171"
"5","广东省","惠州市","惠东县","安墩镇","梓横村民委员会","梓横","广东;惠州;惠东;安墩;梓横","441323115217","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","杉园村民委员会","杉园","广东;惠州;惠东;安墩;杉园","441323115218","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","仙洞村民委员会","仙洞","广东;惠州;惠东;安墩;仙洞","441323115219","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","上洞村民委员会","上洞","广东;惠州;惠东;安墩;上洞","441323115220","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","下洞村民委员会","下洞","广东;惠州;惠东;安墩;下洞","441323115221","0752","516329","23.190696","115.003032"
"5","广东省","惠州市","惠东县","安墩镇","白沙村民委员会","白沙","广东;惠州;惠东;安墩;白沙","441323115222","0752","516321","23.190696","115.003032"
"4","广东省","惠州市","惠东县","高潭镇",,"高潭","广东;惠州;惠东;高潭","441323118000","0752","516336","23.057724","114.960256"
"5","广东省","惠州市","惠东县","高潭镇","高潭社区居民委员会","高潭","广东;惠州;惠东;高潭;高潭","441323118001","0752","516336","23.057724","114.960256"
"5","广东省","惠州市","惠东县","高潭镇","黄洲村民委员会","黄洲","广东;惠州;惠东;高潭;黄洲","441323118201","0752","516336","23.057724","114.960256"
"5","广东省","惠州市","惠东县","高潭镇","普联村民委员会","普联","广东;惠州;惠东;高潭;普联","441323118202","0752","516336","23.057724","114.960256"
"5","广东省","惠州市","惠东县","高潭镇","新联村民委员会","新联","广东;惠州;惠东;高潭;新联","441323118203","0752","516336","23.057724","114.960256"
"5","广东省","惠州市","惠东县","高潭镇","黄沙村民委员会","黄沙","广东;惠州;惠东;高潭;黄沙","441323118204","0752","516329","23.057724","114.960256"
"5","广东省","惠州市","惠东县","高潭镇","福田村民委员会","福田","广东;惠州;惠东;高潭;福田","441323118205","0752","516336","23.057724","114.960256"
"5","广东省","惠州市","惠东县","高潭镇","泔溪村民委员会","泔溪","广东;惠州;惠东;高潭;泔溪","441323118206","0752","516336","23.057724","114.960256"
"5","广东省","惠州市","惠东县","高潭镇","水口村民委员会","水口","广东;惠州;惠东;高潭;水口","441323118207","0752","516336","23.057724","114.960256"
"5","广东省","惠州市","惠东县","高潭镇","水下村民委员会","水下","广东;惠州;惠东;高潭;水下","441323118208","0752","516336","23.057724","114.960256"
"5","广东省","惠州市","惠东县","高潭镇","金坑村民委员会","金坑","广东;惠州;惠东;高潭;金坑","441323118209","0752","516336","23.057724","114.960256"
"5","广东省","惠州市","惠东县","高潭镇","公梅村民委员会","公梅","广东;惠州;惠东;高潭;公梅","441323118210","0752","516336","23.057724","114.960256"
"5","广东省","惠州市","惠东县","高潭镇","星光村民委员会","星光","广东;惠州;惠东;高潭;星光","441323118211","0752","516336","23.057724","114.960256"
"5","广东省","惠州市","惠东县","高潭镇","大星村民委员会","大星","广东;惠州;惠东;高潭;大星","441323118212","0752","516336","23.057724","114.960256"
"5","广东省","惠州市","惠东县","高潭镇","中洞村民委员会","中洞","广东;惠州;惠东;高潭;中洞","441323118213","0752","516336","23.057724","114.960256"
"4","广东省","惠州市","惠东县","宝口镇",,"宝口","广东;惠州;惠东;宝口","441323120000","0752","516334","23.217486","115.198947"
"5","广东省","惠州市","惠东县","宝口镇","宝口社区居民委员会","宝口","广东;惠州;惠东;宝口;宝口","441323120001","0752","516334","23.217486","115.198947"
"5","广东省","惠州市","惠东县","宝口镇","太和社区居民委员会","太和","广东;惠州;惠东;宝口;太和","441323120002","0752","516334","23.217486","115.198947"
"5","广东省","惠州市","惠东县","宝口镇","塘南村民委员会","塘南","广东;惠州;惠东;宝口;塘南","441323120201","0752","516334","23.217486","115.198947"
"5","广东省","惠州市","惠东县","宝口镇","大围村民委员会","大围","广东;惠州;惠东;宝口;大围","441323120202","0752","516334","23.217486","115.198947"
"5","广东省","惠州市","惠东县","宝口镇","新化村民委员会","新化","广东;惠州;惠东;宝口;新化","441323120203","0752","516334","23.217486","115.198947"
"5","广东省","惠州市","惠东县","宝口镇","井湖村民委员会","井湖","广东;惠州;惠东;宝口;井湖","441323120204","0752","516334","23.217486","115.198947"
"5","广东省","惠州市","惠东县","宝口镇","联和村民委员会","联和","广东;惠州;惠东;宝口;联和","441323120205","0752","516334","23.217486","115.198947"
"5","广东省","惠州市","惠东县","宝口镇","龙坪村民委员会","龙坪","广东;惠州;惠东;宝口;龙坪","441323120206","0752","516334","23.217486","115.198947"
"5","广东省","惠州市","惠东县","宝口镇","马山村民委员会","马山","广东;惠州;惠东;宝口;马山","441323120207","0752","516332","23.217486","115.198947"
"5","广东省","惠州市","惠东县","宝口镇","兴家村民委员会","兴家","广东;惠州;惠东;宝口;兴家","441323120208","0752","516334","23.217486","115.198947"
"5","广东省","惠州市","惠东县","宝口镇","佐坑村民委员会","佐坑","广东;惠州;惠东;宝口;佐坑","441323120209","0752","516332","23.217486","115.198947"
"5","广东省","惠州市","惠东县","宝口镇","五一村民委员会","五一","广东;惠州;惠东;宝口;五一","441323120210","0752","516334","23.217486","115.198947"
"5","广东省","惠州市","惠东县","宝口镇","禾多村民委员会","禾多","广东;惠州;惠东;宝口;禾多","441323120211","0752","516334","23.217486","115.198947"
"5","广东省","惠州市","惠东县","宝口镇","国和村民委员会","国和","广东;惠州;惠东;宝口;国和","441323120212","0752","516334","23.217486","115.198947"
"4","广东省","惠州市","惠东县","白盆珠镇",,"白盆珠","广东;惠州;惠东;白盆珠","441323121000","0752","516341","23.067892","115.027635"
"5","广东省","惠州市","惠东县","白盆珠镇","白盆珠社区居民委员会","白盆珠","广东;惠州;惠东;白盆珠;白盆珠","441323121001","0752","516341","23.067892","115.027635"
"5","广东省","惠州市","惠东县","白盆珠镇","横江村民委员会","横江","广东;惠州;惠东;白盆珠;横江","441323121201","0752","516341","23.067892","115.027635"
"5","广东省","惠州市","惠东县","白盆珠镇","共和村民委员会","共和","广东;惠州;惠东;白盆珠;共和","441323121202","0752","516341","23.057654","115.043620"
"5","广东省","惠州市","惠东县","白盆珠镇","白马村民委员会","白马","广东;惠州;惠东;白盆珠;白马","441323121203","0752","516341","23.048171","115.070417"
"5","广东省","惠州市","惠东县","白盆珠镇","双金村民委员会","双金","广东;惠州;惠东;白盆珠;双金","441323121204","0752","516341","23.057137","115.034037"
"5","广东省","惠州市","惠东县","白盆珠镇","新和村民委员会","新和","广东;惠州;惠东;白盆珠;新和","441323121205","0752","516341","23.054541","115.029338"
"5","广东省","惠州市","惠东县","白盆珠镇","沐化村民委员会","沐化","广东;惠州;惠东;白盆珠;沐化","441323121206","0752","516341","23.067892","115.027635"
"5","广东省","惠州市","惠东县","白盆珠镇","布心村民委员会","布心","广东;惠州;惠东;白盆珠;布心","441323121207","0752","516338","23.067892","115.027635"
"5","广东省","惠州市","惠东县","白盆珠镇","坑屯村民委员会","坑屯","广东;惠州;惠东;白盆珠;坑屯","441323121208","0752","516338","23.067892","115.027635"
"5","广东省","惠州市","惠东县","白盆珠镇","横坑村民委员会","横坑","广东;惠州;惠东;白盆珠;横坑","441323121209","0752","516338","23.127457","115.258435"
"5","广东省","惠州市","惠东县","白盆珠镇","横瑶村民委员会","横瑶","广东;惠州;惠东;白盆珠;横瑶","441323121210","0752","516338","23.067892","115.027635"
"5","广东省","惠州市","惠东县","白盆珠镇","新丰村民委员会","新丰","广东;惠州;惠东;白盆珠;新丰","441323121211","0752","516338","23.067892","115.027635"
"5","广东省","惠州市","惠东县","白盆珠镇","鹿窝村民委员会","鹿窝","广东;惠州;惠东;白盆珠;鹿窝","441323121212","0752","516341","23.067892","115.027635"
"4","广东省","惠州市","惠东县","广东省惠州市国营惠东梁化林场",,"广东省惠州市惠东梁化林场","广东;惠州;惠东;广东省惠州市惠东梁化林场","441323450000","0752","516300","22.972433","114.722099"
"5","广东省","惠州市","惠东县","广东省惠州市国营惠东梁化林场","广东省惠州市国营惠东梁化林场虚拟社区","广东省惠州市国营惠东梁化林场","广东;惠州;惠东;广东省惠州市惠东梁化林场;广东省惠州市国营惠东梁化林场","441323450598","0752","516300","22.972433","114.722099"
"4","广东省","惠州市","惠东县","广东省惠州市国营惠东九龙峰林场",,"广东省惠州市惠东九龙峰林场","广东;惠州;惠东;广东省惠州市惠东九龙峰林场","441323451000","0752","516300","22.975293","114.779004"
"5","广东省","惠州市","惠东县","广东省惠州市国营惠东九龙峰林场","广东省惠州市国营惠东九龙峰林场虚拟社区","广东省惠州市国营惠东九龙峰林场","广东;惠州;惠东;广东省惠州市惠东九龙峰林场;广东省惠州市国营惠东九龙峰林场","441323451598","0752","516300","22.975293","114.779004"
"4","广东省","惠州市","惠东县","惠东县港口海龟湾自然保护区",,"惠东县港口海龟湾自然保护区","广东;惠州;惠东;惠东县港口海龟湾自然保护区","441323452000","0752","516300","22.570372","114.902797"
"5","广东省","惠州市","惠东县","惠东县港口海龟湾自然保护区","惠东县港口海龟湾自然保护区虚拟社区","惠东县港口海龟湾自然保护区","广东;惠州;惠东;惠东县港口海龟湾自然保护区;惠东县港口海龟湾自然保护区","441323452598","0752","516300","22.570372","114.902797"
"4","广东省","惠州市","惠东县","莲花山白盆珠省级自然保护区",,"莲花山白盆珠省级自然保护区","广东;惠州;惠东;莲花山白盆珠省级自然保护区","441323453000","0752","516300","22.984975","114.720079"
"5","广东省","惠州市","惠东县","莲花山白盆珠省级自然保护区","莲花山白盆珠省级自然保护区虚拟社区","莲花山白盆珠省级自然保护区","广东;惠州;惠东;莲花山白盆珠省级自然保护区;莲花山白盆珠省级自然保护区","441323453598","0752","516300","22.984975","114.720079"
"4","广东省","惠州市","惠东县","广东惠东古田省级自然保护区",,"广东惠东古田省级自然保护区","广东;惠州;惠东;广东惠东古田省级自然保护区","441323454000","0752","516300","23.708328","114.370122"
"5","广东省","惠州市","惠东县","广东惠东古田省级自然保护区","广东惠东古田省级自然保护区虚拟社区","广东惠东古田省级自然保护区","广东;惠州;惠东;广东惠东古田省级自然保护区;广东惠东古田省级自然保护区","441323454598","0752","516300","23.708328","114.370122"
"4","广东省","惠州市","惠东县","惠东县珠三角产业转移园",,"惠东县珠三角产业转移园","广东;惠州;惠东;惠东县珠三角产业转移园","441323455000","0752","516300","23.019380","114.667250"
"5","广东省","惠州市","惠东县","惠东县珠三角产业转移园","惠东县珠三角产业转移工业园虚拟社区","惠东县珠三角产业转移工业园","广东;惠州;惠东;惠东县珠三角产业转移园;惠东县珠三角产业转移工业园","441323455498","0752","516300","23.016025","114.680392"
"4","广东省","惠州市","惠东县","巺寮滨海旅游渡假区管理委员会",,"巺寮滨海旅游渡假区管理委员会","广东;惠州;惠东;巺寮滨海旅游渡假区管理委员会","441323570000","0752","516300","22.615379","114.874711"
"5","广东省","惠州市","惠东县","巺寮滨海旅游渡假区管理委员会","巺寮滨海旅游渡假区管理委员会虚拟社区","巺寮滨海旅游渡假区管理委员会","广东;惠州;惠东;巺寮滨海旅游渡假区管理委员会;巺寮滨海旅游渡假区管理委员会","441323570498","0752","516300","22.615379","114.874711"
"3","广东省","惠州市","龙门县",,,"龙门","广东;惠州;龙门","441324000000","0752","516800","23.727737","114.254863"
"4","广东省","惠州市","龙门县","龙城街道办事处",,"龙城","广东;惠州;龙门;龙城","441324001000","0752","516899","23.731123","114.254361"
"5","广东省","惠州市","龙门县","龙城街道办事处","东郊场社区居民委员会","东郊场","广东;惠州;龙门;龙城;东郊场","441324001001","0752","516899","23.727478","114.257301"
"5","广东省","惠州市","龙门县","龙城街道办事处","北门社区居民委员会","北门","广东;惠州;龙门;龙城;北门","441324001002","0752","516837","23.731123","114.254361"
"5","广东省","惠州市","龙门县","龙城街道办事处","太平门社区居民委员会","太平门","广东;惠州;龙门;龙城;太平门","441324001003","0752","516899","23.730926","114.258233"
"5","广东省","惠州市","龙门县","龙城街道办事处","城内社区居民委员会","城内","广东;惠州;龙门;龙城;城内","441324001005","0752","516899","23.731123","114.254361"
"5","广东省","惠州市","龙门县","龙城街道办事处","城南社区居民委员会","城南","广东;惠州;龙门;龙城;城南","441324001007","0752","516899","23.731123","114.254361"
"5","广东省","惠州市","龙门县","龙城街道办事处","甘香村民委员会","甘香","广东;惠州;龙门;龙城;甘香","441324001201","0752","516899","23.731123","114.254361"
"5","广东省","惠州市","龙门县","龙城街道办事处","水西村民委员会","水西","广东;惠州;龙门;龙城;水西","441324001202","0752","516899","23.731123","114.254361"
"5","广东省","惠州市","龙门县","龙城街道办事处","水贝村民委员会","水贝","广东;惠州;龙门;龙城;水贝","441324001203","0752","516899","23.731123","114.254361"
"5","广东省","惠州市","龙门县","龙城街道办事处","黄竹坑村民委员会","黄竹坑","广东;惠州;龙门;龙城;黄竹坑","441324001204","0752","516899","23.697047","114.238957"
"5","广东省","惠州市","龙门县","龙城街道办事处","林村村民委员会","林村","广东;惠州;龙门;龙城;林村","441324001205","0752","516899","23.724030","114.261031"
"5","广东省","惠州市","龙门县","龙城街道办事处","城郊村民委员会","城郊","广东;惠州;龙门;龙城;城郊","441324001206","0752","516899","23.730133","114.256977"
"5","广东省","惠州市","龙门县","龙城街道办事处","江厦村民委员会","江厦","广东;惠州;龙门;龙城;江厦","441324001207","0752","516800","23.731123","114.254361"
"5","广东省","惠州市","龙门县","龙城街道办事处","三洞村民委员会","三洞","广东;惠州;龙门;龙城;三洞","441324001208","0752","516800","23.749376","114.315677"
"5","广东省","惠州市","龙门县","龙城街道办事处","樟潭村民委员会","樟潭","广东;惠州;龙门;龙城;樟潭","441324001209","0752","516899","23.674198","114.265039"
"5","广东省","惠州市","龙门县","龙城街道办事处","花围村民委员会","花围","广东;惠州;龙门;龙城;花围","441324001210","0752","516800","23.731123","114.254361"
"5","广东省","惠州市","龙门县","龙城街道办事处","横田村民委员会","横田","广东;惠州;龙门;龙城;横田","441324001211","0752","516800","23.731123","114.254361"
"5","广东省","惠州市","龙门县","龙城街道办事处","青溪村民委员会","青溪","广东;惠州;龙门;龙城;青溪","441324001212","0752","516899","23.700089","114.289933"
"5","广东省","惠州市","龙门县","龙城街道办事处","戴屋村民委员会","戴屋","广东;惠州;龙门;龙城;戴屋","441324001213","0752","516800","23.731123","114.254361"
"5","广东省","惠州市","龙门县","龙城街道办事处","王坪村民委员会","王坪","广东;惠州;龙门;龙城;王坪","441324001214","0752","516899","23.731495","114.250513"
"5","广东省","惠州市","龙门县","龙城街道办事处","城西村民委员会","城西","广东;惠州;龙门;龙城;城西","441324001215","0752","516899","23.731153","114.233065"
"5","广东省","惠州市","龙门县","龙城街道办事处","黄竹沥村民委员会","黄竹沥","广东;惠州;龙门;龙城;黄竹沥","441324001216","0752","516800","23.731823","114.187710"
"5","广东省","惠州市","龙门县","龙城街道办事处","鸬鹚村民委员会","鸬鹚","广东;惠州;龙门;龙城;鸬鹚","441324001217","0752","516800","23.720897","114.199377"
"5","广东省","惠州市","龙门县","龙城街道办事处","黄溪村民委员会","黄溪","广东;惠州;龙门;龙城;黄溪","441324001218","0752","516899","23.694644","114.215271"
"5","广东省","惠州市","龙门县","龙城街道办事处","陈村村民委员会","陈村","广东;惠州;龙门;龙城;陈村","441324001219","0752","516899","23.739430","114.269263"
"5","广东省","惠州市","龙门县","龙城街道办事处","龙门县柑桔场生活区","龙门县柑桔场","广东;惠州;龙门;龙城;龙门县柑桔场","441324001501","0752","516899","23.731123","114.254361"
"4","广东省","惠州市","龙门县","麻榨镇",,"麻榨","广东;惠州;龙门;麻榨","441324100000","0752","516860","23.727737","114.254863"
"5","广东省","惠州市","龙门县","麻榨镇","麻榨镇社区居民委员会","麻榨镇","广东;惠州;龙门;麻榨;麻榨镇","441324100001","0752","516860","23.460229","114.010317"
"5","广东省","惠州市","龙门县","麻榨镇","下龙村民委员会","下龙","广东;惠州;龙门;麻榨;下龙","441324100201","0752","516860","23.727737","114.254863"
"5","广东省","惠州市","龙门县","麻榨镇","凤岗村民委员会","凤岗","广东;惠州;龙门;麻榨;凤岗","441324100202","0752","516860","23.458488","113.996666"
"5","广东省","惠州市","龙门县","麻榨镇","东埔村民委员会","东埔","广东;惠州;龙门;麻榨;东埔","441324100203","0752","516860","23.459271","114.023031"
"5","广东省","惠州市","龙门县","麻榨镇","罗坑村民委员会","罗坑","广东;惠州;龙门;麻榨;罗坑","441324100204","0752","516860","23.370100","114.013285"
"5","广东省","惠州市","龙门县","麻榨镇","大陂村民委员会","大陂","广东;惠州;龙门;麻榨;大陂","441324100205","0752","516860","23.727737","114.254863"
"5","广东省","惠州市","龙门县","麻榨镇","礤吓村民委员会","礤吓","广东;惠州;龙门;麻榨;礤吓","441324100206","0752","516860","23.727737","114.254863"
"5","广东省","惠州市","龙门县","麻榨镇","河东村民委员会","河东","广东;惠州;龙门;麻榨;河东","441324100207","0752","516860","23.727737","114.254863"
"5","广东省","惠州市","龙门县","麻榨镇","桂村村民委员会","桂村","广东;惠州;龙门;麻榨;桂村","441324100208","0752","516860","23.495339","114.010573"
"5","广东省","惠州市","龙门县","麻榨镇","坑口村民委员会","坑口","广东;惠州;龙门;麻榨;坑口","441324100209","0752","516860","23.484821","113.999651"
"5","广东省","惠州市","龙门县","麻榨镇","约坑村民委员会","约坑","广东;惠州;龙门;麻榨;约坑","441324100210","0752","516860","23.727737","114.254863"
